Exhibit Category	Exhibit Subcategory (if applicable)	Image Filename	XML Filename	Artist Name	Active Dates	Publication Date	Creation Date	Format	Donor	Location	Rights	Description
Visualizing-Data	Flannery-O-Connor	Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-00AB.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-01A.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-02B.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-03.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-04.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-05.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-06.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-07.jpg, Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview-08.jpg	Vagabond-Vol_1-6-Feb_1960-O'Connor-Warren_Interview.xml	"An Interview with Robert Penn Warren and Flannery O'Connor" from Vanderbilt Literary Magazine, "Vagabond"	O’Connor, Flannery, Warren, Robert Penn, 1905-1989, Vanderbilt University, LeQuire, Louise	1960-02	-	Articles	Vanderbilt University Publications, Periodicals, LH1 .V25 V343	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	In April 1959, Flannery O’Connor traveled from her home in Milledgeville, Georgia, to Nashville. She visited with the Cheneys, and agreed to sit for an interview at Vanderbilt with fellow writer and friend Robert Penn Warren. She spoke with Penn Warren (and other students and faculty members) about her writing process and answered questions about the content of her work. In a letter to Frances Cheney dated April 10, 1959, O’Connor wrote, “I am looking forward to the visit, though not the literary chores.”
Visualizing-Data	Flannery-O-Connor	WISE_BLOOD-Flannery_Oconnor-1952.jpg	WISE_BLOOD-Flannery_OConnor-1952.xml	Wise Blood	O'Connor, Flannery, Harcourt Brace & Company	1952	-	Books	Southern Civilization Collection, PZ4 .O183 Wi 1952	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Wise Blood, Flannery O'Connors first novel, tells the story of  a returning World War II veteran who, haunted by a lifelong crisis of faith, resolves to form an anti-religious ministry in an eccentric southern town. Althogh neglected by most critics at the time, it is now considered a classic of 20th century literature.
Visualizing-Data	Maps	0632014.jpg	0632014.xml	A Map of the States of Virginia, North Carolina, South Carolina, and Georgia; Comprehending the Spanish Provinces of East and West Florida: Exhibiting the Boundaries as fixed by the late Treaty of Peace between the United States and the Spanish Dominions	Purcell, Joseph (Cartographer)	-	1792-01-25	Historical maps	MSS0274, Robert A. McGaw Collection	Vanderbilt University Special Collections	Public Domain	This map, done by cartographer Joseph Purcell, was published in 1792. This map is part of the Robert A. McGaw Collection at Vanderbilt Library Special Collections. The subject of this map is the states of Virginia, North Carolina, and Georgia, with a focus on the Spanish Provinces of East and West Florida. This map was done under the late Treaty of Peace between the United States and the Spanish Dominions. Of interest to this exhibition are the Cumberland and Tennessee Rivers, which bend exceptionally far south.
Visualizing-Data	Maps	13037.jpg	13037.xml	[1937 Flood: A Look at 7th and 8th Avenues North]	United States. Army. Corps of Engineers. Nashville District	-	1937-01-26	Black-and-white photographs			Public Domain	The Cumberland River flooded again in January of 1937, a record flood year for the Cumberland, Mississippi and Tennessee Rivers that has been described as the worst disaster in American history to that date. Snow, sleet and over 21 inches of freezing rain in January caused flood waters to inundate areas that had never before seen floods. Governor Gordon Browning called out the National Guard who worked in tandem with the Red Cross to house and feed displaced residents at the height of the Depression. This view overlooks portions of 7th and 8th Avenue North.
Visualizing-Data	Maps	13125.jpg	13125.xml	[The 1937 Flood: A Look at East Nashville]	United States. Army. Corps of Engineers. Nashville District	-	1937-01-26	Black-and-white photographs	Item on loan from the United States Army Corps of Engineers Nashville District Library	United States. Army. Corps of Engineers. Nashville District. Library	Public Domain	The Cumberland River flooded again in January of 1937. This view overlooks a section of East Nashville just above the Jefferson Street Bridge. The river gauge at Lock 1 upper gauge read 53.0' on this day. Normally the river should read below 35.0'. Anything above is considered the point at which flooding is possible in this area. Only two other flooding events have surpassed 50.0' on the Cumberland, another in 1927 (56.20'), and again in 2010 (52.55').
Visualizing-Data	Maps	13128.jpg	13128.xml	[The 1937 Flood: A Look at Farris Lumber Company]	United States. Army. Corps of Engineers. Nashville District	-	1937-01-26	Black-and-white photographs			Public Domain	The Cumberland River flooded again in January of 1937. This view overlooks a portion of flooded lumber yard belonging to Farris Lumber Company just below the Jefferson Street  Bridge. The Lock 1 upper gauge read 53.0' on this day. Normally the river should read below 35.0'. Anything above is considered the point at which flooding is possible in this area. Only two other flooding events have surpassed 50.0' on the Cumberland, another in 1927 (56.20'), and again in 2010 (52.55').
Visualizing-Data	Maps	13164.jpg	13164.xml	[The 1937 Flood: A Look at Gravelotte, TN]	United States. Army. Corps of Engineers. Nashville District	-	1937-02-01	Black-and-white photographs			Public Domain	The Cumberland River flooded again in January of 1937. This view overlooks mile 161 on the Cumberland River, near Gravelotte, T.N., within the town of present-day Ashland City (approximately 16 miles northwest of Nashville). The Lock 1 lower river gage read 56.6' on this day. The view is looking upstream from the bluff on right bank. Note the railroad tracks at left: many of the railroads could not serve the disaster due to bridge damage.
Visualizing-Data	Maps	13258.jpg	13258.xml	[Traffic was Hampered on North First Street]	United States. Army. Corps of Engineers. Nashville District	-	1937-01-19	Black-and-white photographs			Public Domain	The Cumberland River flooded again in January of 1937. This view overlooks North First Street. Traffic was hampered by the water, which was at a flood stage of 44.7' that day. Note the man at left riding his bicycle across the bridge. The water took weeks to subside, and as a result of the disaster, Kentucky Dam and Lake were built as flood control measures.
Visualizing-Data	Maps	13259.jpg	13259.xml	[The 1937 Flood: View over First Avenue]	United States. Army. Corps of Engineers. Nashville District	-	1937-01-26	Black-and-white photographs			Public Domain	The Cumberland River flooded again in January of 1937. This view overlooks flooded sections of First Avenue from the Sparkman Street Bridge. This bridge would later be called the Shelby Street Bridge and today is known as the John Seigenthaler Pedestrian Bridge.
Visualizing-Data	Maps	3DataLowRes.jpg	3DataLowRes.xml	[Map Output of Digital Elevation Model (DEM) Used for 3D Print of the Cumberland]	Fox, Lindsey, Nashville and Davidson County (Tenn.)	-	2015	Models (representations), Digital maps	B761r no.808	Vanderbilt Library Special Collections	Copyright; licensed to Vanderbilt University	This map shows the Digital Elevation Model (DEM) derived from light detection and ranging (LIDAR) data used for the 3D print of the Cumberland river running through Nashville.  Data was provided by the Nashville Metro government.
Visualizing-Data	Maps	51483.jpg	51483.xml	[Construction of Old Hickory Dam]	United States. Army. Corps of Engineers. Nashville District	-	1952-1957	Black-and-white photographs			Public Domain	The construction of Old Hickory Dam occurred between 1952 and 1957. Old Hickory Dam was named after President Andrew Jackson. Old Hickory Lake is impounded by this dam. This photo is a view of the dewatered powerhouse coffer with water pouring through the sluice gate (the water channel is controlled by this type of gate on the dam) at the right. The dam is a run-of-river hydroelectric dam. Flooding in 2010 required the USACE to open this dam and relieve 212,260 cubic feet per second of water, compared to normal drainage which is 32,000 cubic feet per second.
Visualizing-Data	Maps	7096.jpg	7096.xml	[Dredging, Shelley Island - Cumberland River]	United States. Army. Corps of Engineers. Nashville District	-	1932-09-17	Black-and-white photographs			Public Domain	This map shows dredging around Shelley Island on the Cumberland River, looking upstream on September 17, 1932. Dredging is the proccess of removing or excavating material from the bed of a river. Dredging is typically done to ensure that the navigability of the river is maintained.
Visualizing-Data	Maps	7529withcaption.jpg	7529withcaption.xml	[Sweeping Party on the Cumberland River, with Caption]	United States. Army. Corps of Engineers. Nashville District	-	1889-1934	Black-and-white photographs			Public Domain	This is a photograph of a sweeping party in operation on the Lower East River. Personnel on pontoons include the chief of party, directing operations, leadsmen sounding, located at the center line of each pontoon, leadsmen operating sweep bars (one on each pontoon), a recorder operating an electrical recording device, and a deckhand operation an outboard motor. On shore  three transitmen are locating positions. This operation occurred sometime between 1889 and 1934.
Visualizing-Data	Maps	7529withoutcaption.jpg	7529withoutcaption.xml	[Sweeping Party on the Cumberland River, Without Caption]	United States. Army. Corps of Engineers. Nashville District	-	1889-1934	Black-and-white photographs			Public Domain	This is a photograph of a sweeping party in operation on the Lower East River. Personnell on pontoons include the Chief of Party, directing operations, leadsmen sounding, located at the center line of each pontoon, leadsmen operating sweep bars (one on each pontoon), a recorder operating an electrical recording device, and a deckhand operationg an outboard motor.  On shore  three transitmen  are locating positions. This operation occurred sometime between 1889 and 1934.
Visualizing-Data	Maps	FinalPoster.jpg	FinalPoster.xml	Transit Density from Nashville to Settlements in the US, Indian and Spanish Territories: Based on Joseph Purcell, 1794	Ore Menendez, Gabriela	-	2015-03-01-2015-05-25	Digital maps, Land use maps			Copyright; licensed to Vanderbilt University	This is a GIS analysis of transit density from Nashville to settlements in the U.S., Indian and Spanish territories - based on Joseph Purcell's map of 1794. It was created as part of a dean's fellows project using historical maps from Special Collections.
Visualizing-Data	Maps	MS0274-DV-McGAW_Map_25-1810.jpg	MS0274-DV-McGaw_Map_25-1810.xml	A Map of the Tennassee Government from the Latest Surveys, 1810	Low, Esther Prentiss, 1762-1816	-	1790-1810	Historical maps	MSS0274, Robert A. McGaw Collection	Vanderbilt University Special Collections	Public Domain	This map of Tennessee was published by Esther Prentiss Low as part of The New and Complete American Encyclopedia... (aka Well's Encyclopedia). Esther ran the New York printing company for her husband John, who died during the six-year project. While the map is dated 1810, it is known that Low reused older maps in the publication. This map depicts Kentucky but shows Tennessee as the Southwest Territory, suggesting a date before Tennessee's founding in 1796. Of special interest to this exhibit, notice the way the Cumberland River is drawn. It differs greatly from current day mappings of the Cumberland.
Visualizing-Data	Maps	MS0274-DV-McGAW_Map_64.jpg	MS0274-DV-McGaw_Map_64.xml	Map of Cumberland and Franklin	Keenan, William, approximately 1810-, Walker & James	-	1853	Historical maps	MSS0274, Robert A. McGaw Collection	Vanderbilt University Special Collections	Public Domain	This map, published by Walker and James and engraved by William Keenan,was taken from J.G.M Ramsey's Annals of Tennessee. It shows the state east of the Tennessee River, including the "Army Route," Robertson's Route" and the "Great Indian War Path." The subject of this map is the Cumberland and Franklin as it was represented in 1784, when Ramsey's map originated. Of special interest to this exhibit, notice the way the Cumberland River is drawn. The river starts to look more like current day depictions as the years progress.
Visualizing-Data	Maps	MS0274-DV-McGaw_Map-April_26_1834.jpg	MS0274-DV-McGaw_Map_April_26_1834.xml	Map of the Cumberland River from the Falls of Nashville	Coyle, Randolph	-	1834-04-26	Historical maps	MSS0274, Robert A. McGaw Collection	Vanderbilt University Special Collections	Public Domain	This map, drawn by Randolph Coyle, was made to accompany a report on the improvement of the Cumberland River for the navigation of it by steamboats in obedience to a resolution of Congress date April 26, 1834. Before the development of steamboats, flatboats were used to bring goods from Nashville to New Orleans via the Cumberland River. By 1819, the General Jackson steamboat had sailed the Cumberland River to Nashville. During the "Steamboat Age" (1811-1830)  steamboats were relied on to transport pork, tobacco, whiskey, cotton and passengers downriver. Railroads would replace steamer commerce in the 1860s as the dominant mode of transportation.
